2.0 Y10, 10 F3
2.0 Y14, 140 E
2.3 Y14, 140 F
2.3 Y10, 10 E1
119.145, 107.3
119.385, 107.2
119.625, 107.1
119.385, 107.2
119.145, 107.3
118.905, 107.3
118.587, 107.4
118.268, 107.5
117.95 , 107.6
132.066, 102.3
132.12 , 102.2
132.174, 102.2
132.229, 102.1
132.283, 102.1
132.337, 102.0
132.392, 102.0
132.553, 101.9
134.494, 101.4
135.289, 101.2
136.845, 100.7
137.371, 100.6
137.432, 100.6
137.493, 100.6
137.553, 100.6
137.614, 100.6
137.674, 100.7
137.735, 100.7
137.795, 100.7
137.747, 100.7
137.699, 100.7
137.65 , 100.8
137.602, 100.8
137.553, 100.9
137.505, 100.9
137.457, 100.9
136.939, 101.1
135.388, 101.5
132.646, 102.3
132.488, 102.3
132.418, 102.3
132.347, 102.3
132.277, 102.3
132.206, 102.3
132.136, 102.3
132.125, 102.3
132.066, 102.3
132.12 , 102.2
132.174, 102.2
132.229, 102.1
132.283, 102.1
132.337, 102.0
132.392, 102.0
132.553, 101.9
134.494, 101.4
134.959, 101.3
137.795, 100.7
138.178, 100.6
138.56 , 100.4
138.833, 100.4
139.105, 100.3
139.378, 100.2
139.105, 100.3
138.833, 100.4
138.56 , 100.4
138.178, 100.6
137.795, 100.7
131.09 , 102.6
131.103, 102.6
131.424, 102.5
131.745, 102.4
132.066, 102.3
131.745, 102.4
131.424, 102.5
131.103, 102.6
131.09 , 102.6
129.58 , 103.1
129.298, 103.3
129.186, 103.7
129.176, 103.9
129.247, 104.7
129.206, 105.2
129.109, 105.8
128.866, 106.5
128.55 , 107.1
128.208, 107.5
127.824, 107.9
127.377, 108.3
126.91 , 108.5
126.383, 108.8
125.87 , 108.9
125.291, 109.0
124.643, 109.0
123.893, 108.8
123.293, 108.6
122.911, 108.4
122.423, 108.1
121.895, 107.6
121.381, 107.0
120.984, 106.8
120.501, 106.8
120.84 , 106.4
120.916, 106.1
120.907, 105.9
120.762, 105.0
120.811, 104.1
120.928, 103.5
121.144, 103.0
121.445, 102.6
121.904, 102.0
122.298, 101.7
122.735, 101.4
123.199, 101.1
123.692, 100.9
124.192, 100.7
125.016, 100.7
125.515, 100.7
126.323, 100.9
126.787, 101.1
127.49 , 101.5
127.945, 101.9
128.337, 102.3
128.69 , 102.7
128.89 , 102.9
129.189, 103.1
129.52 , 103.1
129.317, 102.7
129.416, 102.7
129.533, 102.7
129.65 , 102.8
130.197, 102.5
130.553, 102.3
130.909, 102.1
132.412, 101.6
134.389, 101.0
136.758, 100.4
139.289, 99.83
141.94 , 99.33
142.497, 99.27
141.35 , 99.87
139.534, 100.6
138.721, 100.9
137.903, 101.2
135.493, 101.9
132.736, 102.6
131.188, 103.0
130.794, 103.1
130.4 Y, 103.1
130.006, 103.2
129.85 , 103.3
129.781, 103.3
129.712, 103.4
129.643, 103.5
129.577, 103.7
129.571, 103.9
129.646, 104.7
129.601, 105.3
129.492, 105.9
129.231, 106.7
128.884, 107.3
128.503, 107.8
128.101, 108.2
127.592, 108.6
127.103, 108.9
126.505, 109.1
125.966, 109.3
125.312, 109.4
124.607, 109.4
123.792, 109.2
123.133, 109.0
122.726, 108.8
122.175, 108.4
121.604, 107.9
121.131, 107.3
120.864, 107.1
120.717, 107.1
120.571, 107.1
120.424, 107.1
120.259, 107.2
120.099, 107.3
119.94 , 107.4
119.78 , 107.5
119.069, 107.8
117.586, 108.3
116.321, 108.7
115.033, 109.1
112.397, 109.7
110.677, 110.1
108.125, 110.6
107.498, 110.7
108.836, 110.0
110.465, 109.3
111.277, 109.0
112.92 , 108.5
115.258, 107.8
117.829, 107.1
119.54 , 106.7
119.763, 106.7
119.986, 106.7
120.209, 106.6
120.298, 106.5
120.386, 106.4
120.475, 106.3
120.515, 106.0
120.364, 105.0
120.373, 104.5
120.418, 104.0
120.551, 103.4
120.794, 102.8
121.275, 102.1
121.622, 101.8
122.044, 101.4
122.516, 101.0
123.024, 100.7
123.564, 100.5
124.12 , 100.4
125.009, 100.3
125.573, 100.3
126.445, 100.5
126.968, 100.7
127.727, 101.2
128.382, 101.8
128.735, 102.1
129.05 , 102.5
129.263, 102.7
129.416, 102.3
129.534, 102.3
130.792, 101.8
132.29 , 101.2
134.284, 100.6
136.664, 100.0
139.209, 99.45
141.881, 98.95
142.77 , 98.84
143.384, 98.80
143.688, 98.86
143.663, 98.93
142.959, 99.46
141.516, 100.2
139.678, 100.9
138.851, 101.3
138.02 , 101.5
135.599, 102.3
132.831, 103.0
131.279, 103.4
130.104, 103.6
129.98 , 103.7
129.957, 103.8
130.034, 104.7
129.987, 105.3
129.865, 106.0
129.587, 106.8
129.209, 107.5
128.791, 108.0
128.37 , 108.5
127.803, 108.9
127.291, 109.2
126.623, 109.5
126.061, 109.6
125.332, 109.8
124.571, 109.8
123.694, 109.6
122.978, 109.3
122.545, 109.1
121.934, 108.7
121.322, 108.2
120.802, 107.5
120.611, 107.5
119.936, 107.8
119.209, 108.1
117.709, 108.7
116.432, 109.1
115.133, 109.4
112.488, 110.1
110.756, 110.5
107.952, 111.0
106.615, 111.1
106.313, 111.1
106.342, 111.0
107.081, 110.5
107.871, 110.0
108.675, 109.6
110.322, 109.0
111.148, 108.6
112.806, 108.1
115.156, 107.4
117.738, 106.8
119.988, 106.2
120.119, 106.1
120.132, 106.0
119.976, 105.1
119.986, 104.5
120.036, 103.9
120.183, 103.3
120.454, 102.6
120.972, 101.9
121.348, 101.5
121.797, 101.1
122.302, 100.7
122.852, 100.4
123.44 , 100.1
124.051, 100.0
125.003, 99.92
125.63 , 99.96
126.563, 100.1
127.145, 100.4
127.958, 100.9
128.461, 101.3
128.916, 101.8
129.31 , 102.3
129.365, 102.3
128.88 , 104.0
128.885, 103.6
128.987, 103.3
128.549, 103.0
127.78 , 102.2
122.332, 107.6
122.903, 108.1
123.415, 108.3
123.971, 108.5
124.672, 108.7
125.275, 108.7
125.622, 108.6
126.61 , 108.3
127.21 , 108.0
127.669, 107.6
122.217, 102.2
121.824, 102.6
121.412, 103.2
121.219, 103.6
121.097, 104.2
121.219, 103.6
121.412, 103.2
121.824, 102.6
122.217, 102.2
122.766, 102.7
130.245, 103.0
130.566, 102.8
130.888, 102.7
131.209, 102.5
131.53 , 102.3
131.541, 102.3
132.05 , 102.2
132.568, 102.0
133.217, 101.8
134.58 , 101.4
136.11 , 101.0
137.7 Y, 100.6
137.741, 100.6
138.816, 100.3
139.523, 100.1
140.231, 99.95
140.271, 99.94
140.675, 99.84
141.079, 99.74
142.806, 99.39
142.065, 99.74
141.188, 100.1
140.775, 100.2
140.363, 100.3
139.667, 100.6
138.96 , 100.8
137.896, 101.1
137.855, 101.1
136.267, 101.6
134.736, 102.0
133.363, 102.3
133.295, 102.4
132.709, 102.5
132.191, 102.6
131.674, 102.8
131.664, 102.8
131.309, 102.8
130.955, 102.9
130.6 Y, 102.9
130.305, 103.0
130.245, 103.0
130.566, 102.8
130.888, 102.7
131.209, 102.5
131.53 , 102.3
131.541, 102.3
132.05 , 102.2
132.568, 102.0
133.114, 101.8
119.896, 106.9
119.843, 106.9
119.656, 107.0
119.468, 107.1
119.281, 107.2
118.468, 107.6
117.956, 107.7
117.445, 107.9
117.4 Y, 107.9
116.186, 108.3
114.667, 108.7
113.084, 109.1
111.441, 109.5
110.583, 109.8
110.175, 109.9
109.768, 110.0
109.32 , 110.1
108.871, 110.2
107.159, 110.6
107.929, 110.2
108.76 , 109.9
109.201, 109.7
109.641, 109.6
110.042, 109.4
110.442, 109.3
111.293, 109.0
112.929, 108.5
114.513, 108.1
116.039, 107.7
117.256, 107.4
117.298, 107.4
117.819, 107.3
118.341, 107.1
119.185, 106.9
119.363, 106.9
119.541, 106.9
119.718, 106.9
119.836, 106.9
119.896, 106.9
120.033, 106.8
120.71 , 106.9
120.564, 106.8
120.431, 106.8
120.299, 106.8
120.166, 106.8
120.033, 106.8
120.125, 106.7
120.216, 106.6
120.308, 106.5
120.399, 106.4
120.553, 106.1
120.595, 106.0
120.596, 105.7
120.484, 104.8
120.571, 103.8
120.713, 103.3
120.984, 102.7
121.532, 102.0
121.896, 101.6
122.594, 101.1
123.077, 100.8
123.603, 100.6
124.138, 100.4
125.016, 100.3
125.551, 100.4
126.412, 100.6
126.909, 100.8
127.656, 101.3
128.305, 101.8
129.156, 102.8
129.467, 103 E
129.575, 103.0
129.684, 103.0
129.793, 103.0
129.901, 103.0
130.01 , 103.1
129.939, 103.1
129.869, 103.2
129.799, 103.3
129.728, 103.4
129.658, 103.5
129.514, 103.8
129.485, 104.1
129.508, 105.0
129.402, 105.7
129.179, 106.4
128.839, 107.1
128.433, 107.6
128.014, 108.0
127.414, 108.5
126.807, 108.8
126.103, 109.0
125.29 , 109.2
124.891, 109.2
124.264, 109.1
123.52 , 108.9
122.839, 108.6
122.223, 108.2
121.682, 107.7
121.184, 107.1
120.88 , 106.9
120.767, 106.9
120.71 , 106.9
120.564, 106.8
120.431, 106.8
120.299, 106.8
120.166, 106.8
120.033, 106.8
120.125, 106.7
120.216, 106.6
120.308, 106.5
120.399, 106.4
120.553, 106.1
120.595, 106.0
120.596, 105.7
120.484, 104.8
120.502, 104.6
130.01 , 103.1
130.245, 103.0
130.013, 103.7
129.985, 103.7
129.9 Y, 103.9
129.882, 104.1
129.906, 105.0
129.79 , 105.8
129.548, 106.5
129.181, 107.3
128.736, 107.9
128.273, 108.3
127.625, 108.8
126.963, 109.2
126.196, 109.4
125.321, 109.6
124.891, 109.6
124.193, 109.5
123.393, 109.3
122.651, 109.0
121.98 , 108.6
121.391, 108.0
120.809, 107.3
120.526, 107.2
120.233, 107.3
119.444, 107.6
118.626, 108.0
117.591, 108.3
116.331, 108.7
114.078, 109.4
110.69 , 110.2
108.952, 110.6
107.199, 111.0
106.156, 111.1
104.998, 111.3
106.008, 110.7
107.77 , 109.8
109.485, 109.2
111.139, 108.6
112.791, 108.1
114.383, 107.6
117.154, 106.9
119.774, 106.4
120.085, 106.2
120.177, 106.0
120.202, 105.8
120.086, 104.8
120.115, 104.3
120.181, 103.7
120.341, 103.1
120.645, 102.5
121.233, 101.7
121.631, 101.3
122.37 , 100.7
122.902, 100.4
123.475, 100.2
124.066, 100.0
125.009, 100 E
125.61 , 100.0
126.534, 100.2
127.09 , 100.4
127.892, 100.9
128.583, 101.5
128.953, 101.9
129.319, 102.4
129.578, 102.6
129.964, 102.5
131.378, 101.9
132.412, 101.6
133.007, 101.4
135.133, 100.7
137.584, 100.1
140.175, 99.52
143.383, 98.87
145.001, 98.64
143.994, 99.24
142.228, 100.1
140.517, 100.7
139.116, 101.3
138.034, 101.6
136.4 Y, 102.1
134.86 , 102.5
133.47 , 102.8
131.76 , 103.2
130.299, 103.5
130.062, 103.7
130.314, 103.9
130.303, 103.9
130.269, 104.0
130.294, 105.0
130.169, 105.9
129.907, 106.7
129.514, 107.5
129.224, 107.9
128.891, 108.3
128.524, 108.6
127.832, 109.2
127.114, 109.5
126.288, 109.8
125.351, 109.9
124.645, 109.9
124.124, 109.9
123.268, 109.7
122.468, 109.3
121.743, 108.9
121.108, 108.3
120.55 , 107.6
120.393, 107.6
119.598, 108.0
118.766, 108.3
117.716, 108.7
116.443, 109.1
114.178, 109.8
110.779, 110.6
109.033, 111.0
106.684, 111.5
105.015, 111.7
104.207, 111.7
104.054, 111.6
104.111, 111.5
104.696, 111.0
105.824, 110.4
107.613, 109.5
109.347, 108.8
111.017, 108.2
112.684, 107.7
114.285, 107.3
117.067, 106.6
118.627, 106.2
119.666, 106.0
119.779, 106.0
119.817, 105.8
119.698, 104.8
119.742, 104.0
119.835, 103.5
119.978, 103.0
120.314, 102.3
120.942, 101.5
121.373, 101.0
122.153, 100.4
122.731, 100.1
123.351, 99.88
123.997, 99.71
125.003, 99.61
125.667, 99.65
126.652, 99.88
127.267, 100.1
128.123, 100.6
128.854, 101.3
129.25 , 101.7
129.59 , 102.1
129.686, 102.2
129.813, 102.2
131.236, 101.6
132.284, 101.2
132.891, 101.0
135.028, 100.4
137.491, 99.76
140.091, 99.14
143.317, 98.49
144.986, 98.25
145.794, 98.24
145.946, 98.30
145.901, 98.40
145.304, 98.91
144.193, 99.58
143.929, 99.71
142.386, 100.4
140.653, 101.1
139.24 , 101.6
138.146, 102.0
136.503, 102.4
134.956, 102.8
133.559, 103.2
131.841, 103.6
130.421, 103.9
130.364, 103.9
130.314, 103.9
130.303, 103.9
130.269, 104.0
130.294, 105.0
130.169, 105.9
129.907, 106.7
129.784, 106.9
125.617, 101.2
126.192, 101.3
126.592, 101.5
127.236, 101.9
127.69 , 102.3
122.427, 107.5
121.88 , 106.9
121.418, 106.1
121.193, 105.0
121.213, 104.3
121.416, 103.5
121.691, 103.0
122.307, 102.3
127.571, 107.5
127.123, 107.9
126.692, 108.1
125.485, 108.5
125.494, 108.6
125.485, 108.5
126.692, 108.1
127.123, 107.9
127.571, 107.5
127.021, 107.0
121.448, 107.0
121.579, 107.1
121.9 Y, 107.5
122.403, 108.0
123.114, 108.4
122.403, 108.0
121.9 Y, 107.5
121.579, 107.1
121.448, 107.0
120.879, 105.9
120.821, 106.3
120.672, 106.5
121.023, 106.6
121.439, 107.0
121.192, 106.5
121.027, 106.2
120.914, 105.7
120.805, 105.0
120.818, 104.3
120.919, 103.7
121.052, 103.3
121.348, 102.7
121.779, 102.2
122.299, 101.7
122.727, 101.4
123.186, 101.1
123.676, 100.9
124.169, 100.8
124.99 , 100.7
125.489, 100.7
126.296, 100.9
126.759, 101.1
127.462, 101.5
128.075, 102.0
128.654, 102.7
128.962, 103.0
129.277, 103.2
129.507, 103.2
129.448, 103.3
129.239, 103.7
129.202, 103.9
129.164, 104.1
129.163, 104.1
128.995, 103.4
128.771, 102.9
129.164, 104.1
129.197, 104.9
129.104, 105.6
128.942, 106.2
128.717, 106.7
128.345, 107.2
127.895, 107.7
127.341, 108.2
126.693, 108.5
126.034, 108.8
125.924, 108.8
126.034, 108.8
126.693, 108.5
127.341, 108.2
127.895, 107.7
128.345, 107.2
128.469, 107.0
121.135, 107.0
120.909, 106.8
120.57 , 106.8
120.081, 106.9
119.583, 107.1
118.474, 107.6
117.457, 108.0
116.212, 108.4
114.763, 108.8
113.167, 109.2
109.741, 110.1
108.497, 110.4
108.395, 110.4
108.293, 110.4
108.19 , 110.4
108.088, 110.4
107.716, 110.5
105.32 , 111.0
106.276, 110.5
107.548, 109.9
107.825, 109.8
107.933, 109.8
108.041, 109.7
108.148, 109.7
108.256, 109.6
110.319, 108.8
111.132, 108.6
113.597, 107.9
115.129, 107.5
117.141, 107.1
118.689, 106.7
119.94 , 106.5
120.368, 106.3
120.558, 106.0
120.617, 105.8
120.63 , 105.5
120.562, 104.7
120.607, 104.1
120.708, 103.5
120.9 Y, 103.0
121.151, 102.6
121.579, 102.1
121.951, 101.7
122.637, 101.1
123.112, 100.9
123.628, 100.7
124.153, 100.5
125.016, 100.4
125.541, 100.5
126.386, 100.7
126.874, 100.9
127.608, 101.3
128.08 , 101.7
128.48 , 102.1
128.878, 102.6
129.104, 102.9
129.439, 103.0
129.891, 103.0
130.104, 102.9
130.72 , 102.6
131.518, 102.3
133.138, 101.7
135.238, 101.1
137.673, 100.4
140.845, 99.71
141.462, 99.58
141.564, 99.58
141.667, 99.59
141.769, 99.59
141.872, 99.59
142.28 , 99.49
144.692, 98.98
142.45 , 100.0
142.038, 100.1
141.953, 100.2
141.869, 100.2
141.784, 100.3
141.7 Y, 100.3
139.682, 101.1
138.776, 101.4
137.214, 101.8
135.625, 102.2
133.48 , 102.7
131.776, 103.1
130.896, 103.2
130.018, 103.4
129.657, 103.7
129.478, 104.0
129.429, 104.3
129.421, 104.8
129.385, 105.3
129.275, 105.8
129.114, 106.3
128.86 , 106.9
128.443, 107.5
127.944, 108.0
127.364, 108.4
126.809, 108.7
126.115, 109.0
125.282, 109.1
124.697, 109.1
124.069, 109.0
123.451, 108.8
122.896, 108.6
122.277, 108.2
121.744, 107.7
121.24 , 107.1
121.184, 107.0
120.636, 107.2
120.55 , 107.2
120.261, 107.2
119.752, 107.5
118.621, 108.0
117.589, 108.3
116.331, 108.8
114.872, 109.2
113.268, 109.6
109.833, 110.5
108.093, 110.9
105.667, 111.4
103.834, 111.7
102.977, 111.8
103.843, 111.2
105.259, 110.5
106.081, 110.1
107.372, 109.5
108.528, 109.1
110.191, 108.5
111.017, 108.2
113.495, 107.5
115.038, 107.1
117.058, 106.7
118.616, 106.4
119.759, 106.2
120.079, 106.0
120.192, 105.8
120.234, 105.5
120.163, 104.7
120.211, 104.1
120.326, 103.4
120.542, 102.8
120.815, 102.4
121.286, 101.8
121.686, 101.4
122.414, 100.8
122.937, 100.5
123.501, 100.3
124.082, 100.1
125.009, 100.0
125.599, 100.1
126.508, 100.3
127.055, 100.5
127.844, 101.0
128.525, 101.6
128.889, 102.0
129.252, 102.5
129.533, 102.6
129.8 Y, 102.6
131.374, 101.9
133.013, 101.4
135.128, 100.7
137.575, 100.1
140.757, 99.33
144.334, 98.57
146.166, 98.25
147.023, 98.16
146.157, 98.73
144.744, 99.49
142.626, 100.4
141.472, 100.8
139.809, 101.4
138.891, 101.7
137.318, 102.2
135.72 , 102.6
133.566, 103.1
131.851, 103.5
130.271, 103.7
129.961, 103.9
129.855, 104.1
129.826, 104.3
129.818, 104.8
129.778, 105.4
129.645, 106.0
129.484, 106.5
129.201, 107.1
128.751, 107.7
128.208, 108.3
127.576, 108.8
126.967, 109.1
126.212, 109.4
125.313, 109.5
124.674, 109.5
123.985, 109.4
123.323, 109.2
122.702, 108.9
122.034, 108.5
121.454, 108.0
120.856, 107.3
120.693, 107.2
120.554, 107.6
120.436, 107.6
119.916, 107.8
118.764, 108.3
117.717, 108.7
116.447, 109.1
114.978, 109.6
113.365, 110.0
109.922, 110.9
108.175, 111.3
105.739, 111.8
103.886, 112.1
102.795, 112.2
102.242, 112.2
102.144, 112.1
102.209, 112.0
102.704, 111.5
103.644, 110.9
105.086, 110.1
105.922, 109.7
107.224, 109.1
108.393, 108.7
110.067, 108.1
110.905, 107.8
113.396, 107.1
114.948, 106.7
116.978, 106.3
118.545, 106.0
119.693, 105.8
119.798, 105.7
119.849, 105.6
119.775, 104.7
119.846, 103.8
119.953, 103.3
120.192, 102.7
120.652, 101.9
121 Y10, 101.5
121.428, 101.1
122.197, 100.5
122.766, 100.2
123.376, 99.96
124.012, 99.79
125.003, 99.69
125.656, 99.74
126.627, 99.96
127.232, 100.2
128.075, 100.7
128.796, 101.3
129.186, 101.7
129.5 Y, 102.2
129.625, 102.2
129.749, 102.2
130.404, 101.9
131.234, 101.6
132.89 , 101.0
135.022, 100.3
137.479, 99.72
140.671, 98.95
144.261, 98.19
146.114, 97.87
147.205, 97.75
147.758, 97.79
147.856, 97.84
147.83 , 97.90
147.791, 97.99
147.296, 98.45
146.356, 99.07
144.916, 99.84
142.776, 100.8
141.607, 101.2
139.933, 101.8
139.003, 102.1
137.42 , 102.6
135.813, 103.0
133.65 , 103.5
131.925, 103.8
130.368, 104.1
130.257, 104.2
130.213, 104.3
130.2 Y, 105.2
130.127, 105.7
129.951, 106.4
129.765, 106.8
129.535, 107.3
129.052, 108.0
128.465, 108.6
127.783, 109.1
127.12 , 109.4
126.305, 109.7
125.344, 109.9
124.652, 109.9
124.137, 109.8
123.63 , 109.7
122.975, 109.5
122.514, 109.3
121.797, 108.8
121.17 , 108.2
120.608, 107.6
121.471, 106.9
121.491, 106.9
122.006, 107.5
122.594, 108.1
123.034, 108.3
123.496, 108.5
123.034, 108.3
122.594, 108.1
122.006, 107.5
121.491, 106.9
121.471, 106.9
125.928, 108.7
126.468, 108.5
127.208, 108.2
127.749, 107.8
128.212, 107.3
128.601, 106.7
128.855, 106.2
129.05 , 105.5
129.159, 104.5
129.151, 104.3
128.739, 103.0
128.818, 103.0
129.325, 103.3
129.602, 103.3
129.448, 103.4
129.199, 103.9
129.174, 104.1
129.15 , 104.3
129.142, 104.1
129.134, 103.9
128.986, 103.5
128.818, 103.2
128.716, 103.0
128.018, 102.1
127.629, 101.7
127.193, 101.4
126.742, 101.2
126.27 , 101.0
125.479, 100.8
124.98 , 100.8
124.21 , 100.8
123.732, 101.0
123.216, 101.2
122.552, 101.6
122.169, 101.9
121.519, 102.6
121.185, 103.2
121.012, 103.6
120.905, 104.2
120.872, 104.7
120.891, 105.1
120.911, 105.5
120.94 , 105.7
120.969, 105.9
121.471, 106.9
121.411, 106.8
121.067, 106.6
120.623, 106.5
120.86 , 106.0
120.89 , 105.7
120.86 , 106.0
120.623, 106.5
121.067, 106.6
121.411, 106.8
121.471, 106.9
120.969, 105.9
120.94 , 105.7
120.917, 105.6
124.173, 108.7
123.852, 108.6
123.967, 108.3
123.354, 108.1
122.822, 107.8
122.49 , 107.5
127.65 , 102.3
128.017, 102.7
128.405, 103.2
128.734, 104.0
128.802, 104.5
128.668, 105.4
128.498, 106.0
128.268, 106.5
127.973, 107.0
127.521, 107.5
122.35 , 102.3
122.795, 101.9
123.42 , 101.5
124.425, 101.2
123.42 , 101.5
122.795, 101.9
122.35 , 102.3
122.901, 102.9
131.701, 102.7
131.757, 102.6
131.814, 102.6
131.871, 102.5
131.927, 102.5
131.984, 102.5
132.041, 102.4
132.636, 102.2
133.232, 102.0
133.307, 102.0
134.318, 101.7
135.33 , 101.4
135.42 , 101.4
137.757, 100.8
138.554, 100.6
139.458, 100.3
140.182, 100.1
140.906, 99.99
141.469, 99.85
141.805, 99.91
141.558, 100.1
141.008, 100.3
140.294, 100.5
139.575, 100.8
138.673, 101.0
137.886, 101.2
135.544, 101.9
135.455, 101.9
134.435, 102.1
133.415, 102.4
133.344, 102.4
132.736, 102.6
132.129, 102.7
132.052, 102.7
131.975, 102.7
131.898, 102.7
131.975, 102.7
132.052, 102.7
132.129, 102.7
132.736, 102.6
133.344, 102.4
133.415, 102.4
134.435, 102.1
134.968, 102.0
108.149, 110.0
108.341, 109.8
108.765, 109.7
109.163, 109.6
109.562, 109.4
110.426, 109.1
111.234, 108.9
112.951, 108.4
114.544, 108.0
115.21 , 107.8
116 Y10, 107.6
116.6 Y, 107.5
117.2 Y, 107.3
117.26 , 107.3
117.567, 107.3
117.873, 107.2
117.943, 107.2
118.012, 107.2
118.081, 107.2
118.151, 107.2
118.22 , 107.2
118.29 , 107.2
118.235, 107.3
118.18 , 107.3
118.126, 107.4
118.071, 107.4
118.016, 107.4
117.962, 107.5
117.631, 107.6
117.301, 107.7
116.709, 107.9
116.111, 108.1
115.328, 108.3
114.668, 108.5
113.081, 108.9
111.352, 109.3
110.545, 109.6
109.67 , 109.8
109.079, 110.0
108.487, 110.1
108.345, 110.1
108.487, 110.1
109.079, 110.0
109.67 , 109.8
110.545, 109.6
111.352, 109.3
111.4 Y, 109.3
119.144, 107.3
119.13 , 107.3
118.466, 107.6
117.453, 108.0
116.21 , 108.4
114.762, 108.8
113.165, 109.3
111.476, 109.7
108.878, 110.3
104.779, 111.2
102.818, 111.6
103.71 , 111.1
105.01 , 110.5
106.1 Y, 110.0
107.729, 109.4
109.378, 108.8
110.2 Y, 108.5
111.867, 108.0
113.498, 107.6
115.037, 107.2
117.053, 106.8
118.179, 106.6
119.946, 106.3
120.393, 106.1
120.61 , 105.7
120.666, 105.5
120.655, 104.4
120.722, 103.8
120.866, 103.3
121.124, 102.8
121.498, 102.3
122.005, 101.7
122.68 , 101.2
123.147, 100.9
123.653, 100.7
124.168, 100.6
125 Y10, 100.5
125.817, 100.6
126.618, 100.8
127.083, 101.1
127.78 , 101.6
128.496, 102.3
129.122, 103.1
129.447, 103.2
129.896, 103.2
130.059, 103.2
130.366, 103.0
130.87 , 102.6
131.534, 102.3
132.543, 101.9
134.496, 101.3
136.021, 100.9
137.672, 100.4
139.387, 100.0
141.529, 99.52
145.479, 98.67
147.17 , 98.35
146.685, 98.63
145.497, 99.22
144.708, 99.59
142.539, 100.4
141.455, 100.8
139.796, 101.4
138.129, 101.9
135.719, 102.5
133.569, 103.0
131.862, 103.3
130.589, 103.5
129.998, 103.6
129.62 , 103.9
129.426, 104.2
129.376, 104.4
129.288, 105.4
129.136, 106.1
128.922, 106.6
128.543, 107.2
128.086, 107.8
127.696, 108.1
127.214, 108.4
126.547, 108.8
125.996, 108.9
125.382, 109.0
124.75 , 109.0
124.153, 109.0
123.43 , 108.8
122.893, 108.5
122.398, 108.2
121.884, 107.7
121.542, 107.3
121.212, 106.9
120.915, 106.6
120.543, 106.5
120.035, 106.6
119.784, 106.7
119.189, 107.2
119.375, 107.6
119.322, 107.6
118.616, 108.0
117.587, 108.3
116.33 , 108.8
114.873, 109.2
113.267, 109.6
111.572, 110.1
108.969, 110.7
104.858, 111.6
102.948, 112.0
101.719, 112.2
101.169, 112.2
101.927, 111.7
102.743, 111.2
103.53 , 110.8
104.844, 110.1
105.948, 109.6
107.59 , 109.0
109.251, 108.4
110.083, 108.1
111.761, 107.6
113.402, 107.2
114.95 , 106.9
116.976, 106.4
118.538, 106.1
119.794, 105.9
120.113, 105.8
120.275, 105.5
120.258, 104.4
120.332, 103.8
120.493, 103.2
120.785, 102.6
121.355, 101.8
121.741, 101.5
122.457, 100.9
122.971, 100.6
123.526, 100.4
124.097, 100.2
125 Y10, 100.1
125.894, 100.2
126.764, 100.5
127.286, 100.7
128.033, 101.3
128.498, 101.7
128.978, 102.2
129.289, 102.7
129.56 , 102.8
129.826, 102.9
130.104, 102.7
130.678, 102.3
131.384, 101.9
132.411, 101.6
134.379, 100.9
135.915, 100.5
137.573, 100.0
139.293, 99.65
141.442, 99.14
145.4 Y, 98.28
147.052, 97.96
148.281, 97.78
148.831, 97.74
148.074, 98.28
146.874, 98.98
145.669, 99.58
144.868, 99.95
142.683, 100.8
141.586, 101.2
139.915, 101.8
138.237, 102.3
135.809, 102.9
133.65 , 103.4
131.931, 103.7
130.23 , 104.0
129.911, 104.1
129.797, 104.3
129.681, 105.5
129.541, 106.1
129.372, 106.6
129.049, 107.2
128.722, 107.7
128.318, 108.1
127.943, 108.4
127.408, 108.8
126.69 , 109.1
126.09 , 109.3
125.415, 109.4
124.847, 109.4
124.311, 109.4
123.627, 109.2
123.075, 109.0
122.505, 108.7
121.972, 108.4
121.607, 108.0
121.12 , 107.5
120.818, 107.0
120.498, 106.9
120.197, 106.9
120.049, 107.0
119.421, 107.6
119.591, 107.9
119.51 , 108.0
118.762, 108.3
117.716, 108.7
116.447, 109.1
114.98 , 109.6
113.368, 110.0
111.666, 110.5
109.057, 111.1
104.935, 112.0
103.013, 112.4
101.762, 112.6
100.935, 112.6
100.468, 112.6
100.393, 112.5
100.462, 112.3
100.904, 111.9
101.716, 111.3
102.553, 110.8
103.354, 110.4
104.683, 109.8
105.799, 109.3
107.454, 108.6
109.128, 108.0
109.969, 107.8
111.657, 107.3
113.309, 106.8
114.865, 106.5
116.9 Y, 106.0
118.801, 105.7
119.753, 105.6
119.882, 105.4
119.872, 104.4
119.953, 103.7
120.129, 103.0
120.454, 102.4
121.063, 101.6
121.483, 101.2
122.24 , 100.6
122.8 Y, 100.2
